"Osoba - ID","Osoba - Imię i nazwisko / Nazwa","Osoba - Etykieta","Osoba - Telefon - Praca","Osoba - Telefon - Dom","Osoba - Telefon - Komórkowy","Osoba - Telefon - Inny","Osoba - E-mail - Praca","Osoba - E-mail - Dom","Osoba - E-mail - Inny","Osoba - Data utworzenia osoby kontaktowej","Osoba - Czas aktualizacji","Osoba - Organizacja","Osoba - ID organizacji","Osoba - Właściciel","Osoba - Otwarte szanse sprzedaży","Osoba - Widoczne dla","Osoba - Data następnego działania","Osoba - Data ostatniego działania","Osoba - Wygrane szanse sprzedaży","Osoba - Utracone szanse sprzedaży","Osoba - Zamknięte szanse sprzedaży","Osoba - Ogółem działań","Osoba - Działania wykonane","Osoba - Działania do zrobienia","Osoba - Licznik wiadomości e-mail","Osoba - Zdjęcie profilowe","Osoba - Ostatnia otrzymana wiadomość e-mail","Osoba - Ostatnia wysłana wiadomość e-mail","Osoba - Imię","Osoba - Nazwisko","Osoba - Etykiety","Osoba - Lejek sprzedaży","Działanie - ID","Działanie - Temat","Działanie - Rodzaj","Działanie - Gotowe","Działanie - Czas oznaczenia jako wykonane","Działanie - Organizacja","Działanie - ID organizacji","Działanie - Osoba kontaktowa","Działanie - ID osoby kontaktowej","Działanie - Szansa sprzedaży","Działanie - ID szansy sprzedaży","Działanie - Termin wykonania","Działanie - Godzina wykonania","Działanie - Czas trwania","Działanie - Notatka","Działanie - Godzina dodania","Działanie - Przypisane do użytkownika","Działanie - Twórca","Działanie - Czas aktualizacji","Działanie - Czas ostatniego powiadomienia","Działanie - Lokalizacja","Działanie - Szerokość geograficzna – Lokalizacja","Działanie - Długość geograficzna – Lokalizacja","Działanie - Nr mieszkania/lokalu – Lokalizacja","Działanie - Numer domu – Lokalizacja","Działanie - Nazwa ulicy – Lokalizacja","Działanie - Dystrykt/dzielnica – Lokalizacja","Działanie - Miasto/miejscowość/wioska/lokalizacja – Lokalizacja","Działanie - Województwo/gmina – Lokalizacja","Działanie - Region – Lokalizacja","Działanie - Kraj – Lokalizacja","Działanie - Kod pocztowy – Lokalizacja","Działanie - Pełen/złożony adres – Lokalizacja","Działanie - Wolny/zajęty","Działanie - Opis publiczny","Działanie - Potencjalny klient","Działanie - ID potencjalnego klienta","Działanie - Projekt","Działanie - ID projektu","Działanie - Priorytet","Działanie - Identyfikator wideorozmowy","Działanie - Klient wideorozmowy","Działanie - URL wideorozmowy"
"1090","Jan Bieniuszewicz","","'+48 693 369 767","","","","j.bieniuszewicz@wp.pl","","","2025-10-15 15:45:11","2026-06-22 10:04:49","","","Onesta","0","Wszyscy użytkownicy","","2026-05-14","0","1","1","5","5","0","0","","","","Jan","Bieniuszewicz","","Przemek","2049","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-05-14 10:42:04","","","Jan Bieniuszewicz","1090","Jan Bieniuszewicz (od Marka)","868","2026-05-14","","","raczej do wywalenia ale dam mu jeszcze szanse w listopadzie, temat zawieszony z powodów zdrowotnych","2026-05-14 10:42:04","Onesta","Onesta","2026-05-14 10:42:04","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1483","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-18 17:57:32","","","Jacek Tondera","1091","Jacek Tondera","869","2025-11-18","","","prosi o telefon jutro bo jest w miejscu bez zasięgu","2025-11-18 17:57:32","Onesta","Onesta","2025-11-18 17:57:32","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1513","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-19 17:22:57","","","Jacek Tondera","1091","Jacek Tondera","869","2025-11-19","","","prosi o kontakt jutro 14-15","2025-11-19 17:22:57","Onesta","Onesta","2025-11-19 17:22:57","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1519","nie odbiera","Rozmowa telefoniczna","Wykonane","2025-11-20 13:37:54","","","Jacek Tondera","1091","Jacek Tondera","869","2025-11-20","","","odebrał prosił o kontakt za 10 minut i nie odbiera (niepoważny)","2025-11-20 13:37:54","Onesta","Onesta","2025-11-20 13:37:54","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1520","no answer 17:50","Rozmowa telefoniczna","Wykonane","2026-01-22 16:50:09","","","Jacek Tondera","1091","Jacek Tondera","869","2026-01-22","","","","2025-11-20 13:38:06","Onesta","Onesta","2026-01-22 16:50:09","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1671","ive sent offers","Rozmowa telefoniczna","Wykonane","2026-02-12 16:23:14","","","Jacek Tondera","1091","Jacek Tondera","869","2026-02-03","","","","2026-02-04 15:45:39","Onesta","Onesta","2026-02-12 16:23:14","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1631","no answer","Rozmowa telefoniczna","Wykonane","2026-02-03 17:00:42","","","Jacek Tondera","1091","Jacek Tondera","869","2026-02-03 17:00:00","17:00:00","","","2026-01-22 16:50:17","Onesta","Onesta","2026-02-03 17:00:42","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1668","no answer 16:45","Rozmowa telefoniczna","Wykonane","2026-02-04 15:45:33","","","Jacek Tondera","1091","Jacek Tondera","869","2026-02-04 15:45:00","15:45:00","","","2026-02-03 17:00:53","Onesta","Onesta","2026-02-04 15:45:33","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1091","Jacek Tondera","","'+48 508 483 383","","","","jacektondera@go2.pl","","","2025-10-15 15:54:09","2026-02-12 16:23:29","","","Onesta","1","Wszyscy użytkownicy","2026-02-16","2026-02-12","0","0","0","9","8","1","0","","","","Jacek","Tondera","","Marek","1689","FU - no answer","Rozmowa telefoniczna","Wykonane","2026-02-12 16:23:24","","","Jacek Tondera","1091","Jacek Tondera","869","2026-02-12","","","","2026-02-12 16:23:24","Onesta","Onesta","2026-02-12 16:23:24","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1092","Krzysztof Kreft","","'+48792444111","","","","biuro@balticig.pl","","","2025-10-15 16:13:46","2025-10-31 15:46:28","","","Onesta","0","Wszyscy użytkownicy","2025-10-28","2025-10-27","0","1","1","3","2","1","0","","","","Krzysztof","Kreft","","Marek","1106","no answer","Rozmowa telefoniczna","Wykonane","2025-10-15 16:15:26","","","Krzysztof Kreft","1092","Krzysztof Kreft","870","2025-10-15","","","","2025-10-15 16:15:26","Onesta","Onesta","2025-10-27 16:59:16","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1092","Krzysztof Kreft","","'+48792444111","","","","biuro@balticig.pl","","","2025-10-15 16:13:46","2025-10-31 15:46:28","","","Onesta","0","Wszyscy użytkownicy","2025-10-28","2025-10-27","0","1","1","3","2","1","0","","","","Krzysztof","Kreft","","Marek","1240","no anwser / sms","Rozmowa telefoniczna","Wykonane","2025-10-27 16:59:29","","","Krzysztof Kreft","1092","Krzysztof Kreft","870","2025-10-27","","","","2025-10-23 12:00:03","Onesta","Onesta","2025-10-27 16:59:29","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1117","Wysłać oferty","Rozmowa telefoniczna","Wykonane","2025-10-20 13:10:29","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-10-16 06:00:00","06:00:00","","","2025-10-15 17:46:39","Onesta","Onesta","2025-10-20 13:10:29","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1175","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-22 08:42:50","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-10-21","","","brak kontaktu&nbsp;","2025-10-20 13:10:37","Onesta","Onesta","2025-10-22 08:42:50","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1212","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-17 13:56:26","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-10-24 15:00:00","15:00:00","","Jeśli się nie odezwie to zostawić jakąś wiadomość na whats app&nbsp;","2025-10-22 08:43:09","Onesta","Onesta","2025-11-17 13:56:26","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1471","Wysłać więcej ofert","Rozmowa telefoniczna","Wykonane","2025-11-25 18:02:02","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-11-18","","","Chce przylecieć 27 grudnia - 7 stycznia, ale jeszcze nie wie gdzie ;p dziwny ten chłop jakiś. Mam mu coś wysłać.&nbsp;","2025-11-17 13:57:04","Onesta","Onesta","2025-11-25 18:02:02","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1534","WYSŁANA wiadomość","Rozmowa telefoniczna","Wykonane","2025-11-25 18:02:16","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-11-25","","","[25.11.2025, 19:50:59] Karolina Bakowicz: Dzień dobry,<br>Panie Grzegorzu przesyłam nową paczkę ofert, proszę o potwierdzenie jak tylko będzie Pan znał termin przylotu. Kilka klientów chce nas odwiedzić w okresie świąteczno-noworocznym, dlatego ważne żeby to tak zaplanować aby móc bez pośpiechu przeprowadzić wszystkie prezentacje.<br>[25.11.2025, 19:51:16] Karolina Bakowicz: COSTA DEL SOL :<br><br>https://www.property-viewer.com/?uuid=nYPSEwyfoGP<br>[25.11.2025, 19:51:19] Karolina Bakowicz: <a href=""https://www.property-viewer.com/?uuid=kvngli74yEl"" target=""_blank"">https://www.property-viewer.com/?uuid=kvngli74yEl</a><br>[25.11.2025, 20:01:25] Karolina Bakowicz: COSTA BLANCA :<br><br>1.⁠ ⁠https://onesta.com.pl/nieruchomosci/hiszpania/bungalow-z-widokiem-na-morze---35km-od-plazy-12417059<br><br>2.⁠ ⁠https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-w-spokojnym-miejscu---600m-od-morza-12414710<br><br>3.⁠ ⁠https://onesta.com.pl/nieruchomosci/hiszpania/umeblowany-dom-z-basenem---800m-od-plazy-11961585<br><br>4.⁠ ⁠https://onesta.com.pl/nieruchomosci/hiszpania/wille-z-basenem---ok-1-km-od-plazy-12332169<br><br>5.⁠ ⁠https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-wsrod-zieleni---200m-od-plazy-12332245<br><br>6.⁠ ⁠https://onesta.com.pl/nieruchomosci/hiszpania/wille-w-zabudowie-blizniaczej-400m-od-plazy-12330378","2025-11-25 18:02:13","Onesta","Onesta","2025-11-25 18:02:16","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1535","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-12-07 17:39:11","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-12-01","","","Dzwoniłam nie odbierał , Marek próbował się do niego dodzwonić bezskutecznie&nbsp;","2025-11-25 18:02:23","Onesta","Onesta","2025-12-07 17:39:29","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1576","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-03-26 10:35:24","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2025-12-08","","","","2025-12-07 17:39:15","Onesta","Onesta","2026-03-26 10:35:24","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1751","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-03-26 10:36:04","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2026-03-26","","","Podesłać oferty, będzie maj/czerwiec albo wrzesień/październik. Wysłać oferty z Costa del Sol i z Costa Blanca&nbsp;","2026-03-26 10:36:00","Onesta","Onesta","2026-03-26 10:36:04","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1847","wiadomość","Rozmowa telefoniczna","Wykonane","2026-04-17 08:42:10","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2026-04-17","","","wysłana oferta&nbsp;","2026-04-17 08:42:09","Onesta","Onesta","2026-04-17 08:42:10","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1093","Grzegorz Szulc","","48605364577","","","","grzegorz046@wp.pl","","","2025-10-15 17:27:32","2026-06-13 18:11:18","","","Onesta","0","Wszyscy użytkownicy","","2026-04-30","0","1","1","10","10","0","0","","","","Grzegorz","Szulc","","Karolina","1752","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-04-17 08:41:53","","","Grzegorz Szulc","1093","Grzegorz Szulc","871","2026-04-30","","","","2026-03-26 10:36:18","Onesta","Onesta","2026-04-17 08:41:53","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1094","Jacek Szkudlarek","","'+48608202564","","","","emi.jacekszkudlarek@gmail.com","","","2025-10-22 16:58:01","2026-03-26 12:04:43","","","Onesta","0","Wszyscy użytkownicy","2025-10-24","2025-11-17","0","1","1","7","5","2","0","","","","Jacek","Szkudlarek","","Karolina","1227","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-23 17:26:39","","","Jacek Szkudlarek","1094","Jacek Szkudlarek","873","2025-10-23","","","dzwonić czwartek&nbsp;","2025-10-22 16:59:58","Onesta","Onesta","2025-10-23 17:26:39","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1094","Jacek Szkudlarek","","'+48608202564","","","","emi.jacekszkudlarek@gmail.com","","","2025-10-22 16:58:01","2026-03-26 12:04:43","","","Onesta","0","Wszyscy użytkownicy","2025-10-24","2025-11-17","0","1","1","7","5","2","0","","","","Jacek","Szkudlarek","","Karolina","1256","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-24 09:02:24","","","Jacek Szkudlarek","1094","Jacek Szkudlarek","873","2025-10-24 08:30:00","08:30:00","","","2025-10-23 17:26:51","Onesta","Onesta","2025-10-24 09:02:24","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1094","Jacek Szkudlarek","","'+48608202564","","","","emi.jacekszkudlarek@gmail.com","","","2025-10-22 16:58:01","2026-03-26 12:04:43","","","Onesta","0","Wszyscy użytkownicy","2025-10-24","2025-11-17","0","1","1","7","5","2","0","","","","Jacek","Szkudlarek","","Karolina","1268","Wysłać oferty","Rozmowa telefoniczna","Wykonane","2025-11-17 13:33:34","","","Jacek Szkudlarek","1094","Jacek Szkudlarek","873","2025-10-30 18:00:00","18:00:00","03:00","","2025-10-24 09:02:42","Onesta","Onesta","2025-11-17 13:33:34","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1094","Jacek Szkudlarek","","'+48608202564","","","","emi.jacekszkudlarek@gmail.com","","","2025-10-22 16:58:01","2026-03-26 12:04:43","","","Onesta","0","Wszyscy użytkownicy","2025-10-24","2025-11-17","0","1","1","7","5","2","0","","","","Jacek","Szkudlarek","","Karolina","1465","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-17 13:33:55","","","Jacek Szkudlarek","1094","Jacek Szkudlarek","873","2025-11-12","","","","2025-11-17 13:33:40","Onesta","Onesta","2025-11-17 13:33:55","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
